system:index,Abandonmen,Date,GrazingDur,GrazingPre,GrazingTim,LSU,LandUse,Latitude,LitterCove,Longitude,MowingFreq,MowingPres,PLOTID,b1,b1_asm,b1_corr,b1_ent,b2,b2_asm,b2_corr,b2_ent,region,.geo
nb_20210302-20210308_84,0,2021-03-02,210,1,5,5.5,grazed meadow,48.8945,1,17.795007,1,1,NB16,0.7753387093544006,0.004772727272727256,0.49221552603088253,5.345972456450203,0.2440950870513916,0.004772727272727256,0.5320828615294513,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.795006999999995,48.8945]}"
nb_20210302-20210308_85,0,2021-03-02,182,1,5,5.5,grazed meadow,48.89753,7,17.79583,1,1,NB17,0.702796459197998,0.004772727272727256,0.8465937123812561,5.345972456450203,0.48118358850479126,0.004772727272727256,0.5989394293262654,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.79583,48.89753]}"
nb_20210302-20210308_86,0,2021-03-02,112,1,3,6.5,grazed meadow,48.89643,1,17.79541,1,1,NB18,0.7006063461303711,0.004772727272727256,0.7498679370386689,5.345972456450203,0.4233531653881073,0.004772727272727256,0.5398984015380892,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.795410000000004,48.89643]}"
nb_20210302-20210308_87,0,2021-03-02,0,0,0,6.5,meadow,48.89492,2,17.80124,1,1,NB19,0.4742252826690674,0.004772727272727256,0.45810259535070585,5.345972456450203,0.485992431640625,0.004772727272727256,0.4734065407284978,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.801240000000004,48.89492]}"
nb_20210302-20210308_88,0,2021-03-02,210,1,5,35.6,pasture,48.89351,2,17.80211,0,0,NB2,0.6777061820030212,0.004772727272727256,0.6711024803319718,5.345972456450203,0.3902243375778198,0.004772727272727256,0.4788194980501312,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.80211,48.89351]}"
nb_20210302-20210308_89,0,2021-03-02,182,1,5,35.6,grazed meadow,48.889437,10,17.778662,1,1,NB21,0.8223801851272583,0.004772727272727256,0.8368604835409101,5.345972456450203,0.5568667054176331,0.004772727272727256,0.7855545012345228,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.778661999999997,48.889437]}"
nb_20210302-20210308_90,0,2021-03-02,0,0,0,0,mulched meadow,48.88669,70,17.778662,1,1,NB22,0.7729767560958862,0.004772727272727256,0.6709293489460538,5.345972456450203,0.4765835702419281,0.004828719008264446,0.5055101794348871,5.337780717043585,NB,"{""type"":""Point"",""coordinates"":[17.778661999999997,48.88669]}"
nb_20210302-20210308_91,0,2021-03-02,63,1,2,35.6,pasture,48.89017,0,17.80125,0,0,NB23,0.6997241377830505,0.004772727272727256,0.443181180616561,5.345972456450203,0.37876197695732117,0.004772727272727256,0.6363674853561101,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.80125,48.89017]}"
nb_20210302-20210308_92,0,2021-03-02,0,0,0,0,meadow,48.8935448585,0.5,17.8136142134,1,1,NB24,0.7998214960098267,0.004783057851239652,0.6812693794880263,5.34439712194893,0.3709392845630646,0.004772727272727256,0.7820571034221292,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.813614213399998,48.8935448585]}"
nb_20210302-20210308_93,0,2021-03-02,0,0,0,0,meadow,48.8891,3,17.8112,3,1,NB25,0.5921140313148499,0.004772727272727256,0.6071520342210517,5.345972456450203,0.568283200263977,0.004783057851239653,0.6855033110340176,5.34439712194893,NB,"{""type"":""Point"",""coordinates"":[17.811199999999996,48.88909999999999]}"
nb_20210302-20210308_94,0,2021-03-02,168,1,5,36.25,pasture,48.9015982971,25,17.8169634912,0,0,NB26,0.8578928112983704,0.004793388429752049,0.7416499582343137,5.342821787447658,0.7384533882141113,0.004772727272727256,0.7182518403416587,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.8169634912,48.9015982971]}"
nb_20210302-20210308_95,0,2021-03-02,0,0,0,0,meadow,48.9035941812,47,17.8136728945,1,1,NB27,0.7363916635513306,0.004772727272727256,0.5034784721360912,5.345972456450203,0.7704339027404785,0.004772727272727256,0.7507537997944259,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.8136728945,48.9035941812]}"
nb_20210302-20210308_96,0,2021-03-02,154,1,23,5.5,grazed meadow,48.8969,0.5,17.7915,1,1,NB28,0.8737401366233826,0.004783057851239653,0.7945220452521101,5.34439712194893,0.7120881676673889,0.004772727272727256,0.8610365436025849,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.7915,48.8969]}"
nb_20210302-20210308_97,0,2021-03-02,154,1,23,5.5,grazed meadow,48.89533,3,17.7962,1,1,NB29,0.6717668771743774,0.004772727272727256,0.7579616755321543,5.345972456450203,0.21773727238178253,0.004803719008264446,0.6999148412788919,5.341246452946385,NB,"{""type"":""Point"",""coordinates"":[17.7962,48.89533000000001]}"
nb_20210302-20210308_98,0,2021-03-02,182,1,5,5.5,grazed meadow,48.89499,10,17.79804,1,1,NB30,0.7043471336364746,0.004772727272727256,0.772057854361383,5.345972456450203,0.5144963264465332,0.004772727272727256,0.6313765229005999,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.798040000000004,48.89499]}"
nb_20210302-20210308_99,0,2021-03-02,0,0,0,0,meadow,48.882472,55,17.797972,1,1,NB31,0.7845619320869446,0.004772727272727256,0.5951666664121513,5.345972456450203,0.6549036502838135,0.004772727272727256,0.668772326184102,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.797972,48.88247200000001]}"
nb_20210302-20210308_100,0,2021-03-02,0,0,0,0,meadow,48.871639,50,17.813917,1,1,NB32,0.787642776966095,0.004772727272727256,0.575330179197669,5.345972456450203,0.3280983567237854,0.004772727272727256,0.8066230065684288,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.813917000000004,48.87163900000001]}"
nb_20210302-20210308_101,0,2021-03-02,0,1,0,0,meadow,48.893444,98,17.794472,1,1,NB33,0.8742912411689758,0.004793388429752049,0.7129018743017548,5.342821787447658,0.2131647914648056,0.004785227272727255,0.6770358786229616,5.344239588498803,NB,"{""type"":""Point"",""coordinates"":[17.794471999999995,48.893444]}"
nb_20210302-20210308_102,1,2021-03-02,0,0,0,0,abandoned,48.882722,80,17.8035,0,0,NB35,0.8545911312103271,0.004783057851239652,0.6342012777337647,5.34439712194893,0.27374914288520813,0.004772727272727256,0.6963542308216732,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.8035,48.88272200000001]}"
nb_20210302-20210308_103,0,2021-03-02,270,1,5,36.25,pasture,48.889028,2,17.7715,0,0,NB38,0.7725073099136353,0.004772727272727256,0.6745209489557759,5.345972456450203,0.553929328918457,0.004772727272727256,0.5254071600259396,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.7715,48.88902800000001]}"
nb_20210302-20210308_104,0,2021-03-02,196,1,5,2.0,grazed meadow,48.892263,5,17.803435,1,1,NB39,0.6771435737609863,0.004772727272727256,0.8625157834185248,5.345972456450203,0.39110592007637024,0.004772727272727256,0.6941242485517347,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.803435,48.89226300000001]}"
nb_20210302-20210308_105,0,2021-03-02,270,1,5,1.0,grazed meadow,48.875973,3,17.81422,1,1,NB40,0.8119807243347168,0.004797727272727256,0.7563773273305785,5.342506720547403,0.6879013776779175,0.004785227272727255,0.6194875680691805,5.344239588498803,NB,"{""type"":""Point"",""coordinates"":[17.81422,48.87597300000001]}"
nb_20210302-20210308_106,0,2021-03-02,0,0,0,0,meadow,48.897033,4,17.757667,1,1,NB41,0.8762515783309937,0.004772727272727256,0.4727747424805853,5.345972456450203,0.2710866928100586,0.004785227272727255,0.6128223950054124,5.344239588498803,NB,"{""type"":""Point"",""coordinates"":[17.757667,48.89703300000001]}"
nb_20210302-20210308_107,0,2021-03-02,0,0,0,0,mulched meadow,48.908472,15,17.81875,1,1,NB42,0.6999058723449707,0.004772727272727256,0.7530011322753852,5.345972456450203,0.6881099343299866,0.004785227272727255,0.7303161145011511,5.344239588498803,NB,"{""type"":""Point"",""coordinates"":[17.81875,48.908471999999996]}"
nb_20210302-20210308_108,0,2021-03-02,0,0,0,0,meadow,48.8805,3,17.78625,1,1,NB43,0.7973710298538208,0.004772727272727256,0.634772728495377,5.345972456450203,0.4284300208091736,0.004797727272727256,0.6778440482152354,5.342506720547403,NB,"{""type"":""Point"",""coordinates"":[17.78625,48.8805]}"
nb_20210302-20210308_109,0,2021-03-02,210,1,5,37.25,grazed meadow,48.881167,3,17.762,1,1,NB44,0.6763353943824768,0.004772727272727256,0.7229578076393659,5.345972456450203,0.36315038800239563,0.004793388429752049,0.6216349674047329,5.342821787447658,NB,"{""type"":""Point"",""coordinates"":[17.762,48.881167]}"
nb_20210302-20210308_110,0,2021-03-02,0,0,0,0,meadow,48.903882,1,17.792327,1,1,NB45,0.5503727197647095,0.004772727272727256,0.6428377218584376,5.345972456450203,0.22740934789180756,0.004772727272727256,0.6904122627280429,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.792326999999993,48.903882]}"
nb_20210302-20210308_111,0,2021-03-02,N/A,1,N/A,37.25,mulched grazed meadow,48.878278,0,17.774556,1,1,NB46,0.5674281716346741,0.004772727272727256,0.4964209946090876,5.345972456450203,0.46811944246292114,0.004772727272727256,0.6773769199954048,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.774556,48.878278]}"
nb_20210302-20210308_112,0,2021-03-02,196,1,5,0.6,grazed meadow,48.880583,4,17.795139,1,1,NB47,0.8432925939559937,0.004793388429752049,0.678810077803313,5.342821787447658,0.6497779488563538,0.004772727272727256,0.7406504203790409,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.795139,48.880583]}"
nb_20210302-20210308_113,0,2021-03-02,270,1,5,36.25,pasture,48.88557,3,17.76022,0,0,NB5,0.6759181022644043,0.004797727272727256,0.7070646826590157,5.342506720547403,0.26271483302116394,0.004785227272727255,0.6799006489775483,5.344239588498803,NB,"{""type"":""Point"",""coordinates"":[17.76022,48.88557]}"
nb_20210302-20210308_114,1,2021-03-02,0,0,0,0,abandoned,48.886735,5,17.773467,0,0,NB50,0.7749730944633484,0.004772727272727256,0.8224979533290775,5.345972456450203,0.4343656897544861,0.004772727272727256,0.6230401835262707,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.773467,48.886735]}"
nb_20210302-20210308_115,0,2021-03-02,0,0,0,0,meadow,48.901275,3,17.808827,1,1,NB51,0.7044900059700012,0.004772727272727256,0.6666898480248065,5.345972456450203,0.6142321228981018,0.004772727272727256,0.7857195257795492,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.808826999999997,48.901275000000005]}"
nb_20210302-20210308_116,0,2021-03-02,196,1,5,38.5,pasture,48.90854,0,17.795525,0,0,NB52,0.7579079866409302,0.004772727272727256,0.6267170664408911,5.345972456450203,0.3252831697463989,0.004772727272727256,0.5247277646857962,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.795525000000005,48.90854]}"
nb_20210302-20210308_117,0,2021-03-02,210,1,5,0,grazed meadow,48.882722,7,17.759944,1,1,NB55,0.6233347654342651,0.004772727272727256,0.5775085214697365,5.345972456450203,0.4679411053657532,0.004783057851239652,0.5277582143392062,5.34439712194893,NB,"{""type"":""Point"",""coordinates"":[17.759944000000004,48.88272200000001]}"
nb_20210302-20210308_118,0,2021-03-02,270,1,5,1.0,grazed meadow,48.87587,5,17.816523,1,1,NB56,0.6073223352432251,0.004772727272727256,0.7424663369107781,5.345972456450203,0.6490603685379028,0.004772727272727256,0.7052624187958298,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.816523,48.87586999999999]}"
nb_20210302-20210308_119,0,2021-03-02,270,1,5,8.6,mulched grazed meadow,48.901333,0,17.80675,1,1,NB57,0.4533831775188446,0.004772727272727256,0.6418925875588366,5.345972456450203,0.4707450866699219,0.004785227272727255,0.5706681508767062,5.344239588498803,NB,"{""type"":""Point"",""coordinates"":[17.80675,48.901333]}"
nb_20210302-20210308_120,0,2021-03-02,270,1,5,38.5,pasture,48.887318,0.5,17.768697,0,0,NB61,0.809290885925293,0.004808057851239653,0.6612550875540344,5.3409313860461305,0.25278252363204956,0.004793388429752049,0.5915980975140683,5.342821787447658,NB,"{""type"":""Point"",""coordinates"":[17.768697,48.88731800000001]}"
nb_20210302-20210308_121,0,2021-03-02,196,1,5,20.75,grazed meadow,48.877917,0.5,17.789222,1,1,NB62,0.7300819158554077,0.004772727272727256,0.7053985251132358,5.345972456450203,0.5797159671783447,0.004772727272727256,0.6816065554671502,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.789222,48.877917]}"
nb_20210302-20210308_122,0,2021-03-02,210,1,5,5.5,grazed meadow,48.895,25,17.795194,1,1,NB7,0.6544105410575867,0.004772727272727256,0.5872951751609274,5.345972456450203,0.48965927958488464,0.004772727272727256,0.5843084386880428,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.795194,48.895]}"
nb_20210308-20210314_77,0,2021-03-08,210,1,5,36.25,grazed meadow,48.89529,0,17.81145,1,1,NB1,0.6821576356887817,0.004803719008264446,0.7129843453106586,5.341246452946384,0.682784914970398,0.004793388429752049,0.725937981379377,5.342821787447658,NB,"{""type"":""Point"",""coordinates"":[17.811450000000004,48.89529000000001]}"
nb_20210308-20210314_78,0,2021-03-08,270,1,5,36.25,pasture,48.8858,0.1,17.76126,0,0,NB10,0.7538449168205261,0.004797727272727256,0.7456167939393408,5.342506720547403,0.6295944452285767,0.004783057851239652,0.6457580160349803,5.34439712194893,NB,"{""type"":""Point"",""coordinates"":[17.761260000000004,48.88580000000001]}"
nb_20210308-20210314_79,0,2021-03-08,0,0,0,0,meadow,48.89676,20,17.80877,1,1,NB11,0.6775391101837158,0.004772727272727256,0.6656174333693613,5.345972456450203,0.6287884712219238,0.004783057851239652,0.5781383054213962,5.34439712194893,NB,"{""type"":""Point"",""coordinates"":[17.808770000000003,48.89676]}"
nb_20210308-20210314_80,0,2021-03-08,210,1,5,N/A,grazed meadow,48.876139,40,17.815972,1,1,NB12,0.6893993616104126,0.004772727272727256,0.6999450691024178,5.345972456450203,0.3308180570602417,0.004793388429752049,0.6535431380826386,5.342821787447657,NB,"{""type"":""Point"",""coordinates"":[17.815972,48.876139]}"
nb_20210308-20210314_81,0,2021-03-08,0,0,0,0,meadow,48.882944,75,17.798417,1,1,NB13,0.5877599716186523,0.004772727272727256,0.7323182342903878,5.345972456450203,0.3536565899848938,0.004772727272727256,0.7464347587405917,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.798417,48.882944]}"
nb_20210308-20210314_82,0,2021-03-08,0,0,0,0,meadow,48.87407,2,17.78439,1,1,NB14,0.5253167152404785,0.004793388429752049,0.8177921880481569,5.342821787447657,0.2224677950143814,0.004785227272727255,0.4940994297497189,5.344239588498803,NB,"{""type"":""Point"",""coordinates"":[17.78439,48.87407]}"
nb_20210308-20210314_83,0,2021-03-08,0,0,0,0,meadow,48.8983450784,0,17.8097103664,1,1,NB15,0.8831475377082825,0.004772727272727256,0.6250288881111462,5.345972456450203,0.6355348229408264,0.004772727272727256,0.5618377917112555,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.8097103664,48.89834507839999]}"
nb_20210308-20210314_84,0,2021-03-08,210,1,5,5.5,grazed meadow,48.8945,1,17.795007,1,1,NB16,0.7280675768852234,0.004772727272727256,0.7741430103804161,5.345972456450203,0.5581542253494263,0.004772727272727256,0.6844731892017828,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.795006999999995,48.8945]}"
nb_20210308-20210314_85,0,2021-03-08,182,1,5,5.5,grazed meadow,48.89753,7,17.79583,1,1,NB17,0.5861833691596985,0.004772727272727256,0.8198946336615489,5.345972456450203,0.5937359929084778,0.004772727272727256,0.5208056187476262,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.79583,48.89753]}"
nb_20210308-20210314_86,0,2021-03-08,112,1,3,6.5,grazed meadow,48.89643,1,17.79541,1,1,NB18,0.7293131947517395,0.004772727272727256,0.7468151159864951,5.345972456450203,0.41678622364997864,0.004772727272727256,0.5202337456686199,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.795410000000004,48.89643]}"
nb_20210308-20210314_87,0,2021-03-08,0,0,0,6.5,meadow,48.89492,2,17.80124,1,1,NB19,0.32129549980163574,0.004772727272727256,0.6405023465820232,5.345972456450203,0.2551060616970062,0.004793388429752049,0.5788819764045487,5.342821787447657,NB,"{""type"":""Point"",""coordinates"":[17.801240000000004,48.89492]}"
nb_20210308-20210314_88,0,2021-03-08,210,1,5,35.6,pasture,48.89351,2,17.80211,0,0,NB2,0.5630151033401489,0.004772727272727256,0.6612725275561028,5.345972456450203,0.205413818359375,0.004783057851239652,0.5891375081889972,5.34439712194893,NB,"{""type"":""Point"",""coordinates"":[17.80211,48.89351]}"
nb_20210308-20210314_89,0,2021-03-08,182,1,5,35.6,grazed meadow,48.889437,10,17.778662,1,1,NB21,0.8077640533447266,0.004772727272727256,0.7576414919193191,5.345972456450203,0.7478993535041809,0.004783057851239652,0.7611431638820725,5.34439712194893,NB,"{""type"":""Point"",""coordinates"":[17.778661999999997,48.889437]}"
nb_20210308-20210314_90,0,2021-03-08,0,0,0,0,mulched meadow,48.88669,70,17.778662,1,1,NB22,0.7704907655715942,0.004793388429752049,0.7504705156378869,5.342821787447658,0.6094359159469604,0.004772727272727256,0.6599003600134816,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.778661999999997,48.88669]}"
nb_20210308-20210314_91,0,2021-03-08,63,1,2,35.6,pasture,48.89017,0,17.80125,0,0,NB23,0.7078464031219482,0.004808057851239653,0.5171863260426239,5.3409313860461305,0.4862922132015228,0.004772727272727256,0.6263355202493168,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.80125,48.89017]}"
nb_20210308-20210314_92,0,2021-03-08,0,0,0,0,meadow,48.8935448585,0.5,17.8136142134,1,1,NB24,0.8960232138633728,0.004793388429752049,0.7775446879043709,5.342821787447658,0.5670298933982849,0.004783057851239652,0.5781279706291995,5.34439712194893,NB,"{""type"":""Point"",""coordinates"":[17.813614213399998,48.8935448585]}"
nb_20210308-20210314_93,0,2021-03-08,0,0,0,0,meadow,48.8891,3,17.8112,3,1,NB25,0.39808154106140137,0.004793388429752049,0.6581105561502165,5.342821787447658,0.47026941180229187,0.004772727272727256,0.6416796344608542,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.811199999999996,48.88909999999999]}"
nb_20210308-20210314_94,0,2021-03-08,168,1,5,36.25,pasture,48.9015982971,25,17.8169634912,0,0,NB26,0.9250671863555908,0.004772727272727256,0.7486292486409526,5.345972456450203,0.6331274509429932,0.004772727272727256,0.6732878913056793,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.8169634912,48.9015982971]}"
nb_20210308-20210314_95,0,2021-03-08,0,0,0,0,meadow,48.9035941812,47,17.8136728945,1,1,NB27,0.7642372250556946,0.004772727272727256,0.5722511283306112,5.345972456450203,0.6454017758369446,0.004772727272727256,0.6562321823923092,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.8136728945,48.9035941812]}"
nb_20210308-20210314_96,0,2021-03-08,154,1,23,5.5,grazed meadow,48.8969,0.5,17.7915,1,1,NB28,0.7695897817611694,0.004772727272727256,0.8848452529139923,5.345972456450203,0.4293486773967743,0.004797727272727256,0.5691770385383897,5.342506720547403,NB,"{""type"":""Point"",""coordinates"":[17.7915,48.8969]}"
nb_20210308-20210314_97,0,2021-03-08,154,1,23,5.5,grazed meadow,48.89533,3,17.7962,1,1,NB29,0.6963151693344116,0.004783057851239652,0.7842017395596758,5.34439712194893,0.3860361874103546,0.004772727272727256,0.7068733084118516,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.7962,48.89533000000001]}"
nb_20210308-20210314_98,0,2021-03-08,182,1,5,5.5,grazed meadow,48.89499,10,17.79804,1,1,NB30,0.5523392558097839,0.004772727272727256,0.8253812579621593,5.345972456450203,0.6822471022605896,0.004772727272727256,0.6652079495412171,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.798040000000004,48.89499]}"
nb_20210308-20210314_99,0,2021-03-08,0,0,0,0,meadow,48.882472,55,17.797972,1,1,NB31,0.7812086343765259,0.004772727272727256,0.7992065981125649,5.345972456450203,0.5033798813819885,0.004772727272727256,0.6059679201184454,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.797972,48.88247200000001]}"
nb_20210308-20210314_100,0,2021-03-08,0,0,0,0,meadow,48.871639,50,17.813917,1,1,NB32,0.6109827756881714,0.004772727272727256,0.46675568827057234,5.345972456450203,0.5614410042762756,0.004772727272727256,0.7010991194918939,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.813917000000004,48.87163900000001]}"
nb_20210308-20210314_101,0,2021-03-08,0,1,0,0,meadow,48.893444,98,17.794472,1,1,NB33,0.9293627738952637,0.004793388429752049,0.6695701692010215,5.342821787447658,0.4591676592826843,0.004772727272727256,0.7280226515555741,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.794471999999995,48.893444]}"
nb_20210308-20210314_102,1,2021-03-08,0,0,0,0,abandoned,48.882722,80,17.8035,0,0,NB35,0.8218585252761841,0.004820557851239653,0.6700748838072316,5.33919851809473,0.4554959237575531,0.004772727272727256,0.7235241123189349,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.8035,48.88272200000001]}"
nb_20210308-20210314_103,0,2021-03-08,270,1,5,36.25,pasture,48.889028,2,17.7715,0,0,NB38,0.6326280236244202,0.004772727272727256,0.5751996121879436,5.345972456450203,0.48059287667274475,0.004772727272727256,0.7228545338348651,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.7715,48.88902800000001]}"
nb_20210308-20210314_104,0,2021-03-08,196,1,5,2.0,grazed meadow,48.892263,5,17.803435,1,1,NB39,0.8058514595031738,0.004772727272727256,0.861322763938569,5.345972456450203,0.20543955266475677,0.004772727272727256,0.8334947850272292,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.803435,48.89226300000001]}"
nb_20210308-20210314_105,0,2021-03-08,270,1,5,1.0,grazed meadow,48.875973,3,17.81422,1,1,NB40,0.7670701742172241,0.004772727272727256,0.7066269912780183,5.345972456450203,0.32123517990112305,0.004772727272727256,0.7006406002505925,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.81422,48.87597300000001]}"
nb_20210308-20210314_106,0,2021-03-08,0,0,0,0,meadow,48.897033,4,17.757667,1,1,NB41,0.7619619369506836,0.004783057851239652,0.6590696622448836,5.34439712194893,0.6028999090194702,0.004772727272727256,0.5418446512623974,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.757667,48.89703300000001]}"
nb_20210308-20210314_107,0,2021-03-08,0,0,0,0,mulched meadow,48.908472,15,17.81875,1,1,NB42,0.5678313970565796,0.004772727272727256,0.7853413534488715,5.345972456450203,0.7807464599609375,0.004772727272727256,0.7587378999286659,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.81875,48.908471999999996]}"
nb_20210308-20210314_108,0,2021-03-08,0,0,0,0,meadow,48.8805,3,17.78625,1,1,NB43,0.7575027346611023,0.004772727272727256,0.6518309591442644,5.345972456450203,0.4314010739326477,0.004772727272727256,0.5670002227898824,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.78625,48.8805]}"
nb_20210308-20210314_109,0,2021-03-08,210,1,5,37.25,grazed meadow,48.881167,3,17.762,1,1,NB44,0.5881367921829224,0.004783057851239652,0.5318764370063316,5.34439712194893,0.32941123843193054,0.004772727272727256,0.4702012928590127,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.762,48.881167]}"
nb_20210308-20210314_110,0,2021-03-08,0,0,0,0,meadow,48.903882,1,17.792327,1,1,NB45,0.8250687122344971,0.004772727272727256,0.8420819968552193,5.345972456450203,0.7628704905509949,0.004772727272727256,0.7825667270327865,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.792326999999993,48.903882]}"
nb_20210308-20210314_111,0,2021-03-08,N/A,1,N/A,37.25,mulched grazed meadow,48.878278,0,17.774556,1,1,NB46,0.5914605259895325,0.004772727272727256,0.644911048101526,5.345972456450203,0.37546506524086,0.004772727272727256,0.5838253202431294,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.774556,48.878278]}"
nb_20210308-20210314_112,0,2021-03-08,196,1,5,0.6,grazed meadow,48.880583,4,17.795139,1,1,NB47,0.5973975658416748,0.004785227272727255,0.7855815180352674,5.344239588498803,0.5878053903579712,0.004772727272727256,0.8308567220807349,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.795139,48.880583]}"
nb_20210308-20210314_113,0,2021-03-08,270,1,5,36.25,pasture,48.88557,3,17.76022,0,0,NB5,0.732526421546936,0.004785227272727255,0.7294451589290043,5.344239588498803,0.3612610399723053,0.004783057851239652,0.5213574019726548,5.34439712194893,NB,"{""type"":""Point"",""coordinates"":[17.76022,48.88557]}"
nb_20210308-20210314_114,1,2021-03-08,0,0,0,0,abandoned,48.886735,5,17.773467,0,0,NB50,0.7598332762718201,0.004772727272727256,0.7320949674220001,5.345972456450203,0.48214176297187805,0.004772727272727256,0.6684442359934357,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.773467,48.886735]}"
nb_20210308-20210314_115,0,2021-03-08,0,0,0,0,meadow,48.901275,3,17.808827,1,1,NB51,0.7992631196975708,0.004772727272727256,0.7699736017991972,5.345972456450203,0.5884459018707275,0.004772727272727256,0.6794257346804597,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.808826999999997,48.901275000000005]}"
nb_20210308-20210314_116,0,2021-03-08,196,1,5,38.5,pasture,48.90854,0,17.795525,0,0,NB52,0.6908614635467529,0.004772727272727256,0.5573677174103303,5.345972456450203,0.19427956640720367,0.004772727272727256,0.5441955267462198,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.795525000000005,48.90854]}"
nb_20210308-20210314_117,0,2021-03-08,210,1,5,0,grazed meadow,48.882722,7,17.759944,1,1,NB55,0.6928457021713257,0.004772727272727256,0.7305981953446367,5.345972456450203,0.6783556342124939,0.004772727272727256,0.6557419175086782,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.759944000000004,48.88272200000001]}"
nb_20210308-20210314_118,0,2021-03-08,270,1,5,1.0,grazed meadow,48.87587,5,17.816523,1,1,NB56,0.6176784634590149,0.004772727272727256,0.7540146991828951,5.345972456450203,0.45792439579963684,0.004793388429752049,0.8270545321873077,5.342821787447657,NB,"{""type"":""Point"",""coordinates"":[17.816523,48.87586999999999]}"
nb_20210308-20210314_119,0,2021-03-08,270,1,5,8.6,mulched grazed meadow,48.901333,0,17.80675,1,1,NB57,0.7134731411933899,0.004772727272727256,0.6855535127489258,5.345972456450203,0.41042351722717285,0.004772727272727256,0.6976495663801133,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.80675,48.901333]}"
nb_20210308-20210314_120,0,2021-03-08,270,1,5,38.5,pasture,48.887318,0.5,17.768697,0,0,NB61,0.7873188257217407,0.004772727272727256,0.6730293956145333,5.345972456450203,0.5013351440429688,0.004772727272727256,0.6179208910972696,5.345972456450203,NB,"{""type"":""Point"",""coordinates"":[17.768697,48.88731800000001]}"
nb_20210308-20210314_121,0,2021-03-08,196,1,5,20.75,grazed meadow,48.877917,0.5,17.789222,1,1,NB62,0.6459892988204956,0.004785227272727255,0.47656403854348767,5.344239588498803,0.4840819239616394,0.004793388429752049,0.6192028786961248,5.342821787447657,NB,"{""type"":""Point"",""coordinates"":[17.789222,48.877917]}"
